Frame Number,POSIX Timestamp,Detected Objects,Latitude,Longitude
7509,"1,739,322,570,159,400","[-3.3515625, 17.3671875, -2.484375, 0.0, 15.440680443502757], [-3.3984375, 17.6328125, -2.296875, 0.0, 16.02059991327962], [-2.75, 17.0625, -3.40625, -0.13, 16.434526764861875], [-3.3515625, 17.25, -3.203125, -0.13, 16.532125137753436], [-2.828125, 17.609375, -3.109375, -0.13, 16.901960800285135], [-2.296875, 17.921875, -3.2265625, -0.13, 17.075701760979364]","36,899,151","27,290,699"
7508,"1,739,322,570,109,400","[-3.9609375, 17.5078125, -2.3828125, 0.0, 17.323937598229687], [-4.5859375, 17.6796875, -1.7890625, 0.0, 20.934216851622352], [-4.6484375, 17.921875, -1.703125, 0.0, 20.128372247051722], [-4.5859375, 17.671875, -1.8515625, 0.13, 19.030899869919434], [-4.0703125, 18.1015625, -1.2109375, 0.13, 18.633228601204557], [-3.3984375, 17.640625, -2.28125, -0.26, 15.910646070264992], [-2.8671875, 18.015625, -2.0234375, -0.26, 18.260748027008265], [-3.8515625, 17.109375, -1.671875, -0.13, 16.901960800285135], [-3.9609375, 17.4765625, -2.6015625, -0.13, 17.634279935629372], [-4.015625, 17.828125, -1.6875, -0.13, 20.791812460476248], [-4.0703125, 17.9921875, -2.3515625, -0.13, 18.86490725172482]","36,899,151","27,290,699"
7507,"1,739,322,570,059,400","[-3.3515625, 17.515625, 0.9921875, 0.0, 15.910646070264992], [-2.828125, 17.5, -3.6953125, 0.0, 15.440680443502757], [-2.8671875, 17.703125, -3.875, 0.0, 16.434526764861875], [-3.484375, 17.3984375, -5.5703125, 0.0, 16.989700043360187], [-3.484375, 17.859375, -3.8203125, 0.13, 15.68201724066995], [-2.8671875, 18.125, 0.0, -0.26, 14.771212547196624], [-2.828125, 17.53125, -3.546875, -0.13, 15.051499783199061], [-2.8671875, 18.078125, -1.3359375, -0.13, 16.02059991327962]","36,899,151","27,290,699"
7506,"1,739,322,570,009,400","[-4.40625, 17.0390625, -0.7265625, 0.0, 17.558748556724915], [-5.0234375, 17.046875, -1.7578125, 0.0, 16.532125137753436], [-4.5234375, 17.4296875, -1.890625, 0.0, 18.129133566428553], [-4.5859375, 17.7421875, -0.953125, 0.0, 21.2057393120585], [-4.0703125, 18.140625, -0.34375, 0.0, 20.453229787866576], [-4.5859375, 17.7265625, 1.2265625, 0.13, 17.558748556724915], [-4.0703125, 18.0078125, 2.203125, 0.13, 17.634279935629372], [-4.015625, 17.328125, -4.5, -0.26, 17.993405494535818], [-4.0703125, 17.6015625, -4.40625, -0.26, 16.434526764861875], [-3.8515625, 17.0546875, -2.15625, -0.13, 17.558748556724915], [-4.46875, 17.0625, -2.8046875, -0.13, 15.910646070264992], [-3.9609375, 17.21875, -3.9609375, -0.13, 18.19543935541869], [-4.015625, 17.703125, -2.6796875, -0.13, 21.398790864012366], [-4.0703125, 17.96875, -2.546875, -0.13, 19.822712330395685]","36,899,151","27,290,699"
7514,"1,739,322,570,409,400","[-3.9609375, 17.6171875, -1.3359375, 0.0, 19.242792860618817], [-4.015625, 17.734375, -2.4921875, 0.0, 20.606978403536118], [-4.0703125, 18.0234375, -2.125, 0.0, 19.86771734266245], [-4.125, 18.28125, -1.9140625, 0.0, 16.901960800285135], [-4.5859375, 17.65625, -2.0078125, 0.13, 14.913616938342727], [-4.0703125, 18.1328125, 0.578125, 0.13, 15.68201724066995], [-3.3984375, 17.59375, -2.5859375, -0.26, 18.06179973983887], [-3.4375, 17.15625, -5.5234375, -0.26, 18.692317197309762], [-4.0703125, 16.734375, -7.0078125, -0.26, 16.02059991327962], [-3.3515625, 17.4921875, 1.390625, -0.13, 17.634279935629372], [-3.3984375, 17.6796875, -1.9453125, -0.13, 20.530784434834196], [-3.4375, 17.5625, -4.0546875, -0.13, 21.398790864012366], [-4.0703125, 17.625, -4.3203125, -0.13, 19.9563519459755]","36,899,151","27,290,699"
7515,"1,739,322,570,459,400","[-4.6484375, 17.9921875, 0.6875, 0.0, 19.030899869919434], [-4.7109375, 18.2421875, 0.078125, 0.0, 16.720978579357176], [-4.6484375, 17.9765625, 1.0078125, 0.13, 15.797835966168101], [-4.40625, 17.0546875, 0.2734375, -0.13, 16.434526764861875], [-4.0703125, 18.140625, 0.484375, -0.13, 18.920946026904804]","36,899,151","27,290,699"
7516,"1,739,322,570,509,400","[-4.6484375, 17.9921875, 0.6875, 0.0, 19.030899869919434], [-4.7109375, 18.2421875, 0.078125, 0.0, 16.720978579357176], [-4.6484375, 17.9765625, 1.0078125, 0.13, 15.797835966168101], [-4.40625, 17.0546875, 0.2734375, -0.13, 16.434526764861875], [-4.0703125, 18.140625, 0.484375, -0.13, 18.920946026904804]","36,899,151","27,290,699"
7517,"1,739,322,570,559,400","[-4.40625, 16.9609375, -1.8125, -0.26, 16.901960800285135], [-4.46875, 17.15625, -2.1796875, -0.26, 15.797835966168101], [-3.3984375, 16.96875, -5.3203125, -0.26, 15.910646070264992], [-3.4375, 16.8203125, -6.484375, -0.26, 17.781512503836435], [-3.484375, 17.65625, -4.671875, -0.26, 16.812412373755873], [-4.40625, 17.0546875, -0.2734375, -0.13, 17.92391689498254], [-3.90625, 17.4140625, 0.8125, -0.13, 17.85329835010767], [-3.3984375, 17.7265625, -1.4453125, -0.13, 17.85329835010767], [-4.015625, 17.359375, -4.3828125, -0.13, 18.86490725172482]","36,899,151","27,290,699"
7521,"1,739,322,570,759,400","[-3.3046875, 17.296875, -0.4375, -0.13, 17.403626894942438], [-2.7890625, 17.59375, 1.328125, -0.13, 17.16003343634799]","36,899,151","27,290,699"
7520,"1,739,322,570,709,400","[-3.3046875, 17.296875, -0.4375, -0.13, 17.403626894942438], [-2.7890625, 17.59375, 1.328125, -0.13, 17.16003343634799]","36,899,151","27,290,699"
