Frame Number;POSIX Timestamp;Detected Objects;Latitude;Longitude
5637;1.738.595.770.588.430;"[-2.2556793689727783, 22.62706184387207, -7.863808631896973, -0.4998033940792084, 12.8]";36620930;27846319
5633;1.738.595.770.388.430;[];36620930;27846319
5632;1.738.595.770.338.430;[];36620930;27846319
5631;1.738.595.770.288.430;[];36620930;27846319
5630;1.738.595.770.238.430;"[-3.8357996940612793, 23.217876434326172, -6.991133689880371, -0.4998033940792084, 13.8]";36620930;27846319
5658;1.738.595.771.638.430;"[-4.282355308532715, 20.307687759399414, -9.533609390258789, -0.4998033940792084, 16.2], [-2.9923055171966553, 22.038558959960938, -8.854212760925293, -0.3998427093029022, 14.3]";36620930;27846319
5659;1.738.595.771.688.430;[];36620930;27846319
5660;1.738.595.771.738.430;[];36620930;27846319
5661;1.738.595.771.788.430;"[-3.7022147178649902, 22.14276885986328, -7.576623916625977, -0.4998033940792084, 14.9]";36620930;27846319
5657;1.738.595.771.588.430;"[-4.465558052062988, 21.376449584960938, -9.503827095031738, -0.5997640490531921, 14.9]";36620930;27846319
5656;1.738.595.771.538.430;"[-3.5877132415771484, 21.492877960205078, -7.239387512207031, -0.3998427093029022, 13.600000000000001]";36620930;27846319
5655;1.738.595.771.488.430;"[-2.8701705932617188, 20.54879379272461, -9.835317611694336, -0.3998427093029022, 13.200000000000001]";36620930;27846319
5654;1.738.595.771.438.430;"[2.1640782356262207, 22.01279640197754, 6.603146553039551, -0.5997640490531921, 12.8], [-3.6067967414855957, 21.056039810180664, -8.745408058166504, -0.5997640490531921, 12.8], [-3.7212982177734375, 21.59771156311035, -9.322408676147461, -0.5997640490531921, 13.9]";36620930;27846319
5646;1.738.595.771.038.430;[];36620930;27846319
5647;1.738.595.771.088.430;"[-2.2556793689727783, 22.586864471435547, -7.978532791137695, -0.4998033940792084, 12.4]";36620930;27846319
5648;1.738.595.771.138.430;[];36620930;27846319
5649;1.738.595.771.188.430;"[-3.759465456008911, 21.74635887145996, -9.58508014678955, -0.5997640490531921, 18.900000000000002], [-3.816716194152832, 23.718128204345703, -4.4227399826049805, -0.3998427093029022, 12.3]";36620930;27846319
5662;1.738.595.771.838.430;"[-4.25945520401001, 20.850770950317383, -7.947880744934082, -0.4998033940792084, 13.0]";36620930;27846319
5663;1.738.595.771.888.430;"[-4.465558052062988, 21.6685791015625, -8.817484855651855, -0.4998033940792084, 15.8]";36620930;27846319
5664;1.738.595.771.938.430;[];36620930;27846319
5665;1.738.595.771.988.430;"[-3.683130979537964, 21.851497650146484, -8.036639213562012, -0.5997640490531921, 14.100000000000001], [-3.683130979537964, 22.09056282043457, -7.3540849685668945, -0.4998033940792084, 13.0]";36620930;27846319
5653;1.738.595.771.388.430;[];36620930;27846319
5652;1.738.595.771.338.430;"[0.0, 21.42421531677246, -8.593658447265625, -0.4998033940792084, 12.200000000000001]";36620930;27846319
5651;1.738.595.771.288.430;"[-2.1640782356262207, 21.07973289489746, -9.154760360717773, -0.4998033940792084, 14.3]";36620930;27846319
5650;1.738.595.771.238.430;"[-4.328156471252441, 20.701866149902344, -9.249204635620117, -0.4998033940792084, 12.4]";36620930;27846319
5670;1.738.595.772.238.430;"[-2.9007043838500977, 21.522415161132812, -8.177597045898438, -0.4998033940792084, 14.5]";36620930;27846331
5671;1.738.595.772.288.430;"[-4.236555099487305, 20.162763595581055, -9.276138305664062, -0.3998427093029022, 14.700000000000001]";36620930;27846331
5672;1.738.595.772.338.430;"[-2.977038621902466, 23.294858932495117, -3.9627444744110107, -0.3998427093029022, 12.3]";36620930;27846331
5673;1.738.595.772.388.430;"[-4.213654518127441, 19.87796974182129, -9.598921775817871, -0.4998033940792084, 12.4], [-1.4656189680099487, 21.48378562927246, -9.284228324890137, -0.3998427093029022, 12.700000000000001]";36620930;27846331
5666;1.738.595.772.038.430;"[-3.683130979537964, 22.135128021240234, -7.21884298324585, -0.4998033940792084, 12.8], [-3.549546003341675, 20.170509338378906, -9.82943058013916, -0.3998427093029022, 16.2]";36620930;27846331
5667;1.738.595.772.088.430;"[-0.7366262078285217, 22.459318161010742, -7.118808746337891, -0.4998033940792084, 12.5]";36620930;27846331
5668;1.738.595.772.138.430;"[-4.236555099487305, 20.218904495239258, -9.153125762939453, -0.3998427093029022, 14.700000000000001]";36620930;27846331
5669;1.738.595.772.188.430;"[-3.5304622650146484, 20.180389404296875, -9.529949188232422, -0.4998033940792084, 14.100000000000001], [-4.511358737945557, 22.677675247192383, -6.654485702514648, -0.4998033940792084, 12.5]";36620930;27846331
5678;1.738.595.772.638.430;[];36620930;27846331
5679;1.738.595.772.688.430;"[-4.190753936767578, 20.313356399536133, -8.328170776367188, -0.4998033940792084, 14.3], [-5.102949142456055, 22.429790496826172, -3.879331111907959, -0.3998427093029022, 13.3]";36620930;27846331
5680;1.738.595.772.738.430;"[-3.6449637413024902, 21.384544372558594, -8.579056739807129, -0.29988202452659607, 12.700000000000001]";36620930;27846331
5681;1.738.595.772.788.430;"[-4.373956680297852, 20.878511428833008, -9.441452026367188, -0.4998033940792084, 14.4]";36620930;27846331
5685;1.738.595.772.988.430;"[-4.3510565757751465, 20.517305374145508, -9.930255889892578, -0.3998427093029022, 15.9]";36620930;27846331
5684;1.738.595.772.938.430;"[-2.7938361167907715, 20.510108947753906, -8.431085586547852, -0.4998033940792084, 16.5]";36620930;27846331
5683;1.738.595.772.888.430;[];36620930;27846331
5682;1.738.595.772.838.430;"[-0.7022757530212402, 21.325986862182617, -7.052439212799072, -0.4998033940792084, 14.600000000000001], [-3.625880479812622, 21.137924194335938, -8.862427711486816, -0.4998033940792084, 15.200000000000001]";36620930;27846331
5674;1.738.595.772.438.430;"[-3.6640474796295166, 21.830425262451172, -7.739845275878906, -0.4998033940792084, 13.8], [0.0, 21.839319229125977, -5.794510364532471, -0.3998427093029022, 14.8]";36620930;27846331
5675;1.738.595.772.488.430;"[-3.6449637413024902, 21.0091609954834, -9.46119213104248, -0.4998033940792084, 14.0]";36620930;27846331
5676;1.738.595.772.538.430;[];36620930;27846331
5677;1.738.595.772.588.430;[];36620930;27846331
5702;1.738.595.773.838.430;"[-1.3663843870162964, 21.232723236083984, -5.025739669799805, -0.4998033940792084, 15.5], [-3.549546003341675, 20.57910919189453, -8.942449569702148, -0.3998427093029022, 13.4]";36620930;27846331
5703;1.738.595.773.888.430;"[2.7327687740325928, 20.983619689941406, 5.493022918701172, -0.4998033940792084, 16.0]";36620930;27846331
5704;1.738.595.773.938.430;"[-4.7556281089782715, 19.03232192993164, -9.369256019592285, -0.3998427093029022, 14.600000000000001], [-2.7938361167907715, 21.203262329101562, -6.493802547454834, -0.3998427093029022, 12.5], [-2.8243699073791504, 20.961145401000977, -7.94893217086792, -0.3998427093029022, 13.3]";36620930;27846331
5705;1.738.595.773.988.430;"[0.6831921935081482, 21.851421356201172, -0.04691312089562416, -0.4998033940792084, 18.1], [-3.549546003341675, 21.350996017456055, -6.899428844451904, -0.4998033940792084, 17.0]";36620930;27846331
5694;1.738.595.773.438.430;"[2.7633025646209717, 21.18057632446289, 5.69571590423584, -0.4998033940792084, 13.100000000000001]";36620930;27846331
5695;1.738.595.773.488.430;"[2.072476863861084, 21.783891677856445, 3.1401724815368652, -0.4998033940792084, 14.0], [-3.5877132415771484, 21.29063606262207, -7.814176082611084, -0.4998033940792084, 16.6]";36620930;27846331
5696;1.738.595.773.538.430;[];36620930;27846331
5697;1.738.595.773.588.430;"[-2.8549036979675293, 21.08645248413086, -8.297079086303711, -0.3998427093029022, 14.700000000000001]";36620930;27846331
5701;1.738.595.773.788.430;"[-3.549546003341675, 20.36210060119629, -9.426133155822754, -0.4998033940792084, 17.7]";36620930;27846331
5700;1.738.595.773.738.430;"[-4.25945520401001, 21.037487030029297, -7.439596176147461, -0.3998427093029022, 16.5]";36620930;27846331
5699;1.738.595.773.688.430;"[-2.152627944946289, 22.679771423339844, -2.866785764694214, -0.4998033940792084, 12.5]";36620930;27846331
5698;1.738.595.773.638.430;"[-3.435044527053833, 19.426362991333008, -9.701838493347168, -0.4998033940792084, 17.3]";36620930;27846331
5689;1.738.595.773.188.430;"[-2.0839271545410156, 20.916391372680664, -7.229833602905273, -0.4998033940792084, 15.700000000000001]";36620930;27846331
5688;1.738.595.773.138.430;"[-3.6067967414855957, 21.67719078063965, -7.066709995269775, -0.3998427093029022, 14.200000000000001]";36620930;27846331
5687;1.738.595.773.088.430;"[-4.3510565757751465, 21.70457649230957, -6.962841510772705, -0.5997640490531921, 12.9]";36620930;27846331
5686;1.738.595.773.038.430;"[-3.6067967414855957, 22.23031997680664, -5.064762592315674, -0.4998033940792084, 13.5]";36620930;27846331
5693;1.738.595.773.388.430;[];36620930;27846331
5692;1.738.595.773.338.430;"[-2.0839271545410156, 20.359115600585938, -8.675962448120117, -0.4998033940792084, 13.100000000000001], [-4.809062480926514, 20.16437339782715, -7.319820404052734, -0.3998427093029022, 13.0]";36620930;27846331
5691;1.738.595.773.288.430;"[-7.213593482971191, 21.924270629882812, -0.3720402717590332, -0.4998033940792084, 13.4], [-4.144953727722168, 19.277700424194336, -9.994173049926758, -0.3998427093029022, 13.200000000000001]";36620930;27846331
5690;1.738.595.773.238.430;"[-0.6946423649787903, 22.01979637145996, -2.9588325023651123, -0.4998033940792084, 13.3]";36620930;27846331
5710;1.738.595.774.238.430;"[-4.213654518127441, 20.68380355834961, -7.710590839385986, -0.4998033940792084, 13.700000000000001]";36620922;27846367
5711;1.738.595.774.288.430;[];36620922;27846367
5712;1.738.595.774.338.430;"[-3.511378765106201, 20.894399642944336, -7.491471290588379, -0.4998033940792084, 17.400000000000002]";36620922;27846367
5713;1.738.595.774.388.430;"[-3.511378765106201, 20.340593338012695, -8.885848999023438, -0.3998427093029022, 15.0]";36620922;27846367
5709;1.738.595.774.188.430;"[-4.213654518127441, 21.286434173583984, -5.844717502593994, -0.5997640490531921, 12.700000000000001]";36620922;27846367
5708;1.738.595.774.138.430;"[-4.053352355957031, 19.87906265258789, -7.464982032775879, -0.4998033940792084, 14.4], [-2.8243699073791504, 20.842592239379883, -8.254786491394043, -0.4998033940792084, 18.7]";36620922;27846367
5707;1.738.595.774.088.430;"[-3.5304622650146484, 20.356094360351562, -9.148629188537598, -0.4998033940792084, 15.200000000000001]";36620922;27846367
5706;1.738.595.774.038.430;"[-3.549546003341675, 22.2099552154541, -3.191399574279785, -0.3998427093029022, 13.9]";36620922;27846367
5721;1.738.595.774.788.430;"[-4.675477027893066, 18.496274948120117, -9.636334419250488, -0.3998427093029022, 14.700000000000001], [-5.587672233581543, 21.173851013183594, -4.472053050994873, -0.3998427093029022, 14.600000000000001]";36620922;27846367
5720;1.738.595.774.738.430;"[-3.492295265197754, 20.156940460205078, -9.003047943115234, -0.4998033940792084, 12.600000000000001], [-4.190753936767578, 20.47863006591797, -7.913064002990723, -0.29988202452659607, 13.0]";36620922;27846367
5719;1.738.595.774.688.430;"[-4.167854309082031, 20.881690979003906, -6.379076957702637, -0.3998427093029022, 14.0], [-4.213654518127441, 20.837688446044922, -7.284480094909668, -0.3998427093029022, 13.600000000000001]";36620922;27846367
5718;1.738.595.774.638.430;"[-2.809103012084961, 21.504261016845703, -5.89097261428833, -0.29988202452659607, 14.4]";36620922;27846367
5714;1.738.595.774.438.430;"[2.702234983444214, 20.05595588684082, 7.601926803588867, -0.3998427093029022, 17.3], [-4.213654518127441, 21.34451675415039, -5.628902912139893, -0.3998427093029022, 13.3]";36620922;27846367
5715;1.738.595.774.488.430;"[-4.213654518127441, 20.851158142089844, -7.245838642120361, -0.4998033940792084, 19.200000000000003]";36620922;27846367
5716;1.738.595.774.538.430;"[3.3587100505828857, 18.750940322875977, 9.959333419799805, -0.3998427093029022, 14.100000000000001], [-2.809103012084961, 21.02073097229004, -7.434087753295898, -0.3998427093029022, 12.8]";36620922;27846367
5717;1.738.595.774.588.430;"[-2.6869680881500244, 20.124706268310547, -7.059990406036377, -0.3998427093029022, 13.100000000000001], [-3.4541282653808594, 20.4414119720459, -7.675384998321533, -0.3998427093029022, 12.8], [-3.492295265197754, 20.69637107849121, -7.6822733879089355, -0.29988202452659607, 15.600000000000001]";36620922;27846367
5725;1.738.595.774.988.430;"[-5.587672233581543, 20.929922103881836, -5.501775741577148, -0.29988202452659607, 12.3]";36620922;27846367
5724;1.738.595.774.938.430;[];36620922;27846367
5723;1.738.595.774.888.430;"[-3.492295265197754, 20.017017364501953, -9.310002326965332, -0.3998427093029022, 14.8]";36620922;27846367
5722;1.738.595.774.838.430;"[-4.007551670074463, 19.47062873840332, -7.85272741317749, -0.3998427093029022, 17.5]";36620922;27846367
5734;1.738.595.775.438.430;"[-4.144953727722168, 20.737499237060547, -6.439666748046875, -0.3998427093029022, 15.600000000000001], [-3.984651803970337, 19.248706817626953, -8.076823234558105, -0.29988202452659607, 15.700000000000001]";36620922;27846375
5735;1.738.595.775.488.430;"[-4.144953727722168, 20.22258186340332, -7.909508228302002, -0.3998427093029022, 17.1]";36620922;27846375
5736;1.738.595.775.538.430;"[-3.9617514610290527, 19.496309280395508, -7.1167073249816895, -0.3998427093029022, 13.200000000000001]";36620922;27846375
5737;1.738.595.775.588.430;"[-3.4541282653808594, 20.349807739257812, -7.9150567054748535, -0.3998427093029022, 16.8]";36620922;27846375
5738;1.738.595.775.638.430;[];36620922;27846375
5739;1.738.595.775.688.430;[];36620922;27846375
5740;1.738.595.775.738.430;[];36620922;27846375
5741;1.738.595.775.788.430;"[-4.144953727722168, 20.738798141479492, -6.435484409332275, -0.3998427093029022, 16.0]";36620922;27846375
5742;1.738.595.775.838.430;"[-3.4732117652893066, 21.546754837036133, -4.216969013214111, -0.3998427093029022, 14.700000000000001], [-4.122053623199463, 20.84217071533203, -5.649903774261475, -0.29988202452659607, 14.8]";36620922;27846375
5743;1.738.595.775.888.430;"[-4.5953264236450195, 17.96148109436035, -9.87779712677002, -0.4998033940792084, 15.5]";36620922;27846375
5744;1.738.595.775.938.430;"[-4.190753936767578, 21.191600799560547, -5.736456394195557, -0.3998427093029022, 16.1]";36620922;27846375
5745;1.738.595.775.988.430;"[-4.0991530418396, 20.648298263549805, -5.899012088775635, -0.3998427093029022, 17.7]";36620922;27846375
5733;1.738.595.775.388.430;"[-4.6487603187561035, 19.613250732421875, -6.733101844787598, -0.3998427093029022, 13.5]";36620922;27846375
5732;1.738.595.775.338.430;"[-4.122053623199463, 20.85983657836914, -5.584329128265381, -0.3998427093029022, 12.9]";36620922;27846375
5731;1.738.595.775.288.430;"[-2.702234983444214, 19.955232620239258, -7.862526893615723, -0.3998427093029022, 13.700000000000001], [-4.862496376037598, 21.284442901611328, -4.175802707672119, -0.3998427093029022, 12.4], [-3.984651803970337, 18.603139877319336, -9.469475746154785, -0.29988202452659607, 12.4]";36620922;27846375
5730;1.738.595.775.238.430;"[-4.862496376037598, 21.07047462463379, -5.147810459136963, -0.29988202452659607, 12.4]";36620922;27846375
5729;1.738.595.775.188.430;"[3.4732117652893066, 19.906818389892578, 9.26088809967041, -0.29988202452659607, 18.0], [2.671701192855835, 21.034570693969727, 2.6907308101654053, -0.1999213546514511, 12.5]";36620922;27846375
5728;1.738.595.775.138.430;[];36620922;27846375
5727;1.738.595.775.088.430;"[-4.167854309082031, 20.65192985534668, -7.087697982788086, -0.3998427093029022, 14.9]";36620922;27846375
5726;1.738.595.775.038.430;"[-4.167854309082031, 20.5418643951416, -7.40064001083374, -0.3998427093029022, 18.2]";36620922;27846375
5753;1.738.595.776.388.430;"[-4.541892051696777, 18.323352813720703, -8.644388198852539, -0.29988202452659607, 12.0], [-4.0991530418396, 19.23231315612793, -9.553466796875, -0.29988202452659607, 15.0]";36620918;27846384
5752;1.738.595.776.338.430;"[-4.0762529373168945, 21.03550148010254, -3.6769652366638184, -0.3998427093029022, 16.2]";36620918;27846384
5751;1.738.595.776.288.430;"[-5.435003757476807, 19.01154136657715, -9.036054611206055, -0.29988202452659607, 13.0]";36620918;27846384
5750;1.738.595.776.238.430;"[-4.0762529373168945, 20.44371795654297, -6.1698317527771, -0.5997640490531921, 17.900000000000002], [-3.4159610271453857, 20.42289161682129, -7.013581275939941, -0.29988202452659607, 16.7]";36620918;27846384
5761;1.738.595.776.788.430;"[-4.7021942138671875, 20.476030349731445, -4.54847526550293, -0.29988202452659607, 14.5], [-4.515174865722656, 19.0782470703125, -6.45571756362915, -0.1999213546514511, 15.8]";36620918;27846384
5760;1.738.595.776.738.430;"[-3.377793788909912, 19.887977600097656, -7.7712016105651855, -0.3998427093029022, 16.3], [-4.122053623199463, 21.355857849121094, -3.200747013092041, -0.3998427093029022, 12.700000000000001]";36620918;27846384
5759;1.738.595.776.688.430;"[-4.053352355957031, 20.69851303100586, -4.7407402992248535, -0.3998427093029022, 16.5]";36620918;27846384
5758;1.738.595.776.638.430;"[-4.053352355957031, 20.18212890625, -6.601875305175781, -0.3998427093029022, 16.900000000000002], [-3.435044527053833, 20.61054039001465, -6.834830284118652, -0.3998427093029022, 13.3]";36620918;27846384
5746;1.738.595.776.038.430;"[-4.809062480926514, 20.62595558166504, -5.89505672454834, -0.3998427093029022, 16.2]";36620918;27846384
5747;1.738.595.776.088.430;"[-4.122053623199463, 19.87201690673828, -8.451061248779297, -0.3998427093029022, 18.5]";36620918;27846384
5748;1.738.595.776.138.430;"[-3.9159507751464844, 18.678260803222656, -8.48375415802002, -0.3998427093029022, 15.200000000000001], [-4.0991530418396, 20.090024948120117, -7.5856099128723145, -0.3998427093029022, 18.1]";36620918;27846384
5749;1.738.595.776.188.430;"[-4.0762529373168945, 20.15742301940918, -7.049163341522217, -0.3998427093029022, 14.200000000000001]";36620918;27846384
5765;1.738.595.776.988.430;"[-4.728911399841309, 20.533594131469727, -4.831320285797119, -0.3998427093029022, 17.3], [-4.515174865722656, 19.01134490966797, -6.650157928466797, -0.29988202452659607, 14.3]";36620918;27846384
5764;1.738.595.776.938.430;"[-4.515174865722656, 18.86712074279785, -7.048942565917969, -0.29988202452659607, 14.700000000000001]";36620918;27846384
5763;1.738.595.776.888.430;"[-4.030452251434326, 19.18617057800293, -8.815518379211426, -0.4998033940792084, 15.600000000000001], [-4.541892051696777, 18.366044998168945, -8.553309440612793, -0.29988202452659607, 14.4]";36620918;27846384
5762;1.738.595.776.838.430;"[-4.7021942138671875, 20.479013442993164, -4.535026550292969, -0.3998427093029022, 14.200000000000001], [-4.515174865722656, 18.752748489379883, -7.347803592681885, -0.1999213546514511, 15.8]";36620918;27846384
5754;1.738.595.776.438.430;"[-4.728911399841309, 19.264440536499023, -8.593687057495117, -0.3998427093029022, 16.900000000000002]";36620918;27846384
5755;1.738.595.776.488.430;"[-4.053352355957031, 20.229034423828125, -6.456722259521484, -0.3998427093029022, 15.5]";36620918;27846384
5756;1.738.595.776.538.430;[];36620918;27846384
5757;1.738.595.776.588.430;"[-3.3968772888183594, 21.00777816772461, -4.445528507232666, -0.3998427093029022, 14.4]";36620918;27846384
5782;1.738.595.777.838.430;"[-3.2060413360595703, 18.7297306060791, -7.741713047027588, -0.3998427093029022, 13.700000000000001], [-3.9617514610290527, 20.478805541992188, -3.372253894805908, -0.3998427093029022, 17.8]";36620918;27846384
5783;1.738.595.777.888.430;[];36620918;27846384
5784;1.738.595.777.938.430;"[-3.9388511180877686, 19.10207748413086, -7.803769588470459, -0.3998427093029022, 13.8]";36620918;27846384
5785;1.738.595.777.988.430;"[-3.9388511180877686, 20.254926681518555, -3.940312623977661, -0.3998427093029022, 14.600000000000001]";36620918;27846384
5769;1.738.595.777.188.430;"[-3.2823758125305176, 18.52649688720703, -9.343320846557617, -0.3998427093029022, 13.9], [-4.007551670074463, 20.117685317993164, -6.0041184425354, -0.29988202452659607, 15.200000000000001]";36620918;27846384
5768;1.738.595.777.138.430;"[-4.0762529373168945, 20.600210189819336, -5.625279903411865, -0.29988202452659607, 14.5]";36620918;27846384
5767;1.738.595.777.088.430;"[-4.675477027893066, 19.932708740234375, -6.136630058288574, -0.29988202452659607, 14.9]";36620918;27846384
5766;1.738.595.777.038.430;"[-3.870150089263916, 18.075101852416992, -9.184513092041016, -0.3998427093029022, 15.8], [-4.7021942138671875, 20.042083740234375, -6.1863813400268555, -0.3998427093029022, 18.8]";36620918;27846384
5777;1.738.595.777.588.430;"[-3.3587100505828857, 20.665912628173828, -4.868896961212158, -0.3998427093029022, 13.700000000000001]";36620918;27846384
5776;1.738.595.777.538.430;"[-3.984651803970337, 19.95090675354004, -6.140774726867676, -0.29988202452659607, 15.9]";36620918;27846384
5775;1.738.595.777.488.430;[];36620918;27846384
5774;1.738.595.777.438.430;"[-3.3968772888183594, 20.179460525512695, -7.3402204513549805, -0.3998427093029022, 12.200000000000001], [-4.675477027893066, 20.125972747802734, -5.469579219818115, -0.1999213546514511, 18.900000000000002]";36620918;27846384
5778;1.738.595.777.638.430;"[-3.984651803970337, 20.42514419555664, -4.308285236358643, -0.3998427093029022, 17.8]";36620918;27846384
5779;1.738.595.777.688.430;"[-4.6487603187561035, 20.286531448364258, -4.29778528213501, -0.3998427093029022, 16.8]";36620918;27846384
5780;1.738.595.777.738.430;"[-4.6487603187561035, 20.616281509399414, -2.2323176860809326, -0.3998427093029022, 13.9]";36620918;27846384
5781;1.738.595.777.788.430;"[-4.622043609619141, 20.410886764526367, -2.912297487258911, -0.29988202452659607, 14.0]";36620918;27846384
5773;1.738.595.777.388.430;"[-2.6106338500976562, 19.819780349731445, -6.045416831970215, -0.3998427093029022, 12.3]";36620918;27846384
5772;1.738.595.777.338.430;"[-4.675477027893066, 19.615217208862305, -7.086207389831543, -0.4998033940792084, 15.3], [-2.6259007453918457, 18.914926528930664, -8.754022598266602, -0.3998427093029022, 14.100000000000001]";36620918;27846384
5771;1.738.595.777.288.430;"[-4.488458156585693, 18.549468994140625, -7.535682678222656, -0.29988202452659607, 13.700000000000001], [-4.007551670074463, 19.90627098083496, -6.671661376953125, -0.29988202452659607, 17.7]";36620918;27846384
5770;1.738.595.777.238.430;"[-4.675477027893066, 19.58583641052246, -7.167016506195068, -0.29988202452659607, 22.0]";36620918;27846384
5805;1.738.595.778.988.430;[];36620914;27846399
5804;1.738.595.778.938.430;"[-3.870150089263916, 19.073522567749023, -6.874978542327881, -0.29988202452659607, 16.7]";36620914;27846399
5803;1.738.595.778.888.430;"[-4.541892051696777, 18.92867088317871, -7.223304271697998, -0.29988202452659607, 12.5]";36620914;27846399
5802;1.738.595.778.838.430;"[-4.541892051696777, 19.987903594970703, -3.309744119644165, -0.1999213546514511, 12.600000000000001]";36620914;27846399
5798;1.738.595.778.638.430;"[-4.568609237670898, 20.378034591674805, 0.22297079861164093, -0.3998427093029022, 14.700000000000001], [-4.9769978523254395, 16.976757049560547, -9.129476547241211, -0.29988202452659607, 13.600000000000001]";36620914;27846399
5799;1.738.595.778.688.430;[];36620914;27846399
5800;1.738.595.778.738.430;"[-4.354873180389404, 18.025693893432617, -7.241378307342529, -0.29988202452659607, 13.700000000000001], [-3.9159507751464844, 19.12126922607422, -7.4315948486328125, -0.1999213546514511, 15.9]";36620914;27846399
5801;1.738.595.778.788.430;"[-4.354873180389404, 17.793678283691406, -7.794117450714111, -0.29988202452659607, 13.0]";36620914;27846399
5793;1.738.595.778.388.430;"[-3.2060413360595703, 20.122276306152344, -2.414736270904541, -0.3998427093029022, 12.3]";36620914;27846399
5792;1.738.595.778.338.430;[];36620914;27846399
5791;1.738.595.778.288.430;"[-4.5953264236450195, 20.44718360900879, -1.4485622644424438, -0.4998033940792084, 15.0]";36620914;27846399
5790;1.738.595.778.238.430;"[-3.2060413360595703, 19.004976272583008, -7.039020538330078, -0.3998427093029022, 14.100000000000001], [-4.5953264236450195, 20.209552764892578, -3.4292383193969727, -0.3998427093029022, 15.4]";36620914;27846399
5797;1.738.595.778.588.430;"[-4.568609237670898, 18.751113891601562, -7.981839179992676, -0.29988202452659607, 14.0]";36620914;27846399
5796;1.738.595.778.538.430;"[-5.2212677001953125, 19.872861862182617, -3.7408480644226074, -0.4998033940792084, 16.3]";36620914;27846399
5795;1.738.595.778.488.430;[];36620914;27846399
5794;1.738.595.778.438.430;[];36620914;27846399
5789;1.738.595.778.188.430;"[-4.5953264236450195, 19.948421478271484, -4.716579914093018, -0.3998427093029022, 15.8]";36620914;27846399
5788;1.738.595.778.138.430;"[-4.622043609619141, 19.792604446411133, -5.773961067199707, -0.3998427093029022, 14.600000000000001]";36620914;27846399
5787;1.738.595.778.088.430;"[-4.5953264236450195, 19.90137481689453, -4.9113078117370605, -0.4998033940792084, 17.3]";36620914;27846399
5786;1.738.595.778.038.430;[];36620914;27846399
5806;1.738.595.779.038.430;"[-4.9464640617370605, 17.695384979248047, -7.34070348739624, -0.1999213546514511, 12.200000000000001]";36620914;27846399
5807;1.738.595.779.088.430;[];36620914;27846399
5808;1.738.595.779.138.430;"[-4.541892051696777, 19.508922576904297, -5.465587615966797, -0.29988202452659607, 15.100000000000001], [-4.9464640617370605, 17.023700714111328, -8.786707878112793, -0.1999213546514511, 16.3]";36620914;27846399
5809;1.738.595.779.188.430;"[-4.328155994415283, 17.738229751586914, -7.622491836547852, -0.29988202452659607, 15.9]";36620914;27846399
5825;1.738.595.779.988.430;"[-4.461740970611572, 19.156904220581055, -5.3966965675354, -0.29988202452659607, 19.900000000000002]";36620914;27846399
5824;1.738.595.779.938.430;"[-4.461740970611572, 18.660358428955078, -6.921150207519531, -0.29988202452659607, 19.1]";36620914;27846399
5823;1.738.595.779.888.430;[];36620914;27846399
5822;1.738.595.779.838.430;[];36620914;27846399
5821;1.738.595.779.788.430;"[-4.488458156585693, 19.38344383239746, -5.015127182006836, -0.1999213546514511, 18.400000000000002]";36620914;27846399
5820;1.738.595.779.738.430;"[-5.129666328430176, 19.39860725402832, -4.28908109664917, -0.29988202452659607, 14.4]";36620914;27846399
5819;1.738.595.779.688.430;[];36620914;27846399
5818;1.738.595.779.638.430;"[-4.488458156585693, 19.76422691345215, -3.200737237930298, -0.1999213546514511, 14.0]";36620914;27846399
5814;1.738.595.779.438.430;[];36620914;27846399
5815;1.738.595.779.488.430;[];36620914;27846399
5816;1.738.595.779.538.430;"[-4.488458156585693, 19.343889236450195, -5.165589332580566, -0.1999213546514511, 13.4]";36620914;27846399
5817;1.738.595.779.588.430;[];36620914;27846399
5813;1.738.595.779.388.430;[];36620914;27846399
5812;1.738.595.779.338.430;"[-4.515174865722656, 20.024585723876953, -2.161438465118408, -0.29988202452659607, 14.700000000000001]";36620914;27846399
5811;1.738.595.779.288.430;"[-4.488458156585693, 18.309429168701172, -8.101490020751953, -0.09996067732572556, 15.200000000000001]";36620914;27846399
5810;1.738.595.779.238.430;"[-3.1487908363342285, 18.629749298095703, -7.009366989135742, -0.3998427093029022, 12.3]";36620914;27846399
5826;1.738.595.780.038.430;"[-4.461740970611572, 19.140357971191406, -5.455090522766113, -0.29988202452659607, 15.0]";36620911;27846420
5843;1.738.595.780.888.430;[];36620911;27846420
5842;1.738.595.780.838.430;[];36620911;27846420
5841;1.738.595.780.788.430;[];36620911;27846420
5840;1.738.595.780.738.430;[];36620911;27846420
5839;1.738.595.780.688.430;[];36620911;27846420
5838;1.738.595.780.638.430;"[-3.0915400981903076, 18.157337188720703, -7.2272796630859375, -0.29988202452659607, 13.0], [-4.435024261474609, 19.08000373840332, -5.228307723999023, -0.1999213546514511, 16.8]";36620911;27846420
5837;1.738.595.780.588.430;[];36620911;27846420
5830;1.738.595.780.238.430;[];36620911;27846420
5831;1.738.595.780.288.430;[];36620911;27846420
5832;1.738.595.780.338.430;[];36620911;27846420
5833;1.738.595.780.388.430;"[-4.435024261474609, 18.11015510559082, -7.962663650512695, -0.1999213546514511, 17.3]";36620911;27846420
